timestamp,actual,forecasted
2026-04-25 02:21:15.210285,1.3988,1.4132324
2026-04-25 02:21:25.210285,1.3934,1.417487
2026-04-25 02:21:35.210285,1.3947,1.411316
2026-04-25 02:21:45.210285,1.395,1.4082613
2026-04-25 02:21:55.210285,1.3957,1.4041636
2026-04-25 02:22:05.210285,1.3965,1.3990874
2026-04-25 02:22:15.210285,1.3967,1.393384
2026-04-25 02:22:25.210285,1.3979,1.3946866
2026-04-25 02:22:35.210285,1.3951,1.3955022
2026-04-25 02:22:45.210285,1.3951,1.3967752
2026-04-25 02:22:55.210285,1.394,1.3983836
2026-04-25 02:23:05.210285,1.3959,1.4002779
2026-04-25 02:23:15.210285,1.3961,1.4019808
2026-04-25 02:23:25.210285,1.393,1.398852
2026-04-25 02:23:35.210285,1.3914,1.3986051
2026-04-25 02:23:45.210285,1.388,1.39863
2026-04-25 02:23:55.210285,1.385,1.4001116
2026-04-25 02:24:05.210285,1.4421,1.4002917
2026-04-25 02:24:15.210285,1.4393,1.3985455
2026-04-25 02:24:25.210285,1.4396,1.397352
2026-04-25 02:24:35.210285,1.4378,1.3936014
2026-04-25 02:24:45.210285,1.4359,1.3904462
2026-04-25 02:24:55.210285,1.4271,1.4411556
2026-04-25 02:25:05.210285,1.4197,1.4441957
2026-04-25 02:25:15.210285,1.4114,1.4396032
2026-04-25 02:25:25.210285,1.4046,1.4372424
2026-04-25 02:25:35.210285,1.3971,1.4328575
2026-04-25 02:25:45.210285,1.3974,1.4228402
2026-04-25 02:25:55.210285,1.3972,1.4143865
2026-04-25 02:26:05.210285,1.4,1.40878
2026-04-25 02:26:15.210285,1.401,1.4016277
